title,price,bedroom,bathroom,carport,LT,LB,badges,agent,updated,location,link,kecamatan,kabupaten_kota,total_rooms,min_area_needed,price_per_m2_land,price_per_m2_building,building_efficiency,listing_age_days,room_density,bathroom_bedroom_ratio,fuzzy_area_quality,fuzzy_quality_score,efficiency_category,kecamatan_encoded,kabupaten_kota_encoded
"Rumah 2 Lantai Baru 2024, Furnished SHM, 500 M Jl. Kaliurang Km 7",45000000000.0,3.0,1.0,1,360.0,300.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Azil,2025-04-06 03:26:49.166469,"Kaliurang, Yogyakarta",/properti/yogyakarta/hos17722750/,Kaliurang,Yogyakarta,4.0,36.0,125000000.0,150000000.0,0.8333333333333334,30,0.013333333333333334,0.3333333333333333,0.5000000000000001,0.5000000000000001,high,9,0
Rumah Murah Siap Huni 2024 Full Furnished Condongcatur. UGM UPN,695000000.0,2.0,1.0,1,80.0,50.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Azil,2025-04-06 03:26:49.166481,"Kaliurang, Yogyakarta",/properti/yogyakarta/hos17721816/,Kaliurang,Yogyakarta,3.0,27.0,8687500.0,13900000.0,0.625,30,0.06,0.5,0.17183297431384945,0.17183297431384945,medium,9,0
Rumah 1 Lantai Komplek Perum Dekat Edu Park Jl. Jambon,185000000000.0,4.0,3.0,1,147.0,120.0,"Rumah, Dekat Sekolah",Drs. Adji Darmanto S,2025-05-05 14:00:25.167721,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos17150897/,Tegalrejo,Yogyakarta,7.0,63.0,1258503401.3605442,1541666666.6666667,0.8163265306122449,1,0.058333333333333334,0.75,0.5000000000000001,0.5000000000000001,high,25,0
Dijual Rumah Ada SHM Di Tengah Kota Jogja Hanya 800 Jt an,990000000.0,3.0,2.0,1,75.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Kawan Property,2025-04-29 14:00:25.167982,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos16983831/,Umbulharjo,Yogyakarta,5.0,45.0,13200000.0,19800000.0,0.6666666666666666,7,0.1,0.6666666666666666,0.1675361751912766,0.1675361751912766,medium,26,0
Rumah 2 Lantai Ditengah Kota Jogja Dekat Kampus Uty Ust Uad,990000000.0,3.0,2.0,1,75.0,50.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Kawan Property,2025-04-29 14:00:25.168084,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos16882959/,Umbulharjo,Yogyakarta,5.0,45.0,13200000.0,19800000.0,0.6666666666666666,7,0.1,0.6666666666666666,0.1675361751912766,0.1675361751912766,medium,26,0
"Rumah Scandinavian Modern di Trihanggo, Sleman Dekat Jambon Resto",12000000000.0,3.0,1.0,1,80.0,65.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah",Lina Core,2025-05-05 14:00:25.168415,"Sleman, Yogyakarta",/properti/yogyakarta/hos16076517/,Sleman,Yogyakarta,4.0,36.0,150000000.0,184615384.6153846,0.8125,1,0.06153846153846154,0.3333333333333333,0.19092992933859282,0.19092992933859282,high,24,0
Rumah Mewah 2 Lantai 5 Menit Dari Pasar Gentan,185000000000.0,4.0,3.0,1,135.0,165.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Landmark",Lina Core,2025-04-22 14:00:25.168462,"Sleman, Yogyakarta",/properti/yogyakarta/hos16076342/,Sleman,Yogyakarta,7.0,63.0,1370370370.3703704,1121212121.2121212,1.2222222222222223,14,0.04242424242424243,0.75,0.49999999999999994,0.49999999999999994,very_high,24,0
Rumah Baru Modern Cantik Dekat Pasar Turi Sleman,460000000.0,2.0,1.0,1,108.0,48.0,"Rumah, Dekat Fasilitas Kesehatan, Dekat Landmark",Lina Core,2025-04-06 03:26:49.168516,"Sleman, Yogyakarta",/properti/yogyakarta/hos16076585/,Sleman,Yogyakarta,3.0,27.0,4259259.259259259,9583333.333333334,0.4444444444444444,30,0.0625,0.5,0.1808336279339661,0.1808336279339661,low,24,0
Rumah 2 Lantai Baru Hanya 5 Menit Dari Kampus Ugm,236000000000.0,3.0,2.0,1,141.0,120.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Landmark",Lina Core,2025-04-06 03:26:49.168518,"Sleman, Yogyakarta",/properti/yogyakarta/hos16076584/,Sleman,Yogyakarta,5.0,45.0,1673758865.248227,1966666666.6666667,0.851063829787234,30,0.041666666666666664,0.6666666666666666,0.5000000000000001,0.5000000000000001,high,24,0
Rumah 2 Lantai Baru Konsep Modern Dekat Jogja Bay Waterpark,182000000000.0,4.0,2.0,1,99.0,150.0,"Rumah, Dekat Sekolah, Dekat Landmark",Lina Core,2025-04-06 03:26:49.168523,"Sleman, Yogyakarta",/properti/yogyakarta/hos16076576/,Sleman,Yogyakarta,6.0,54.0,1838383838.3838384,1213333333.3333333,1.5151515151515151,30,0.04,0.5,0.3543903113625255,0.3543903113625255,very_high,24,0
Rumah Svandinavian Hanya Selangkah Dari SD Model Sleman,885000000.0,3.0,2.0,1,110.0,60.0,"Rumah, Dekat Sekolah",Rifaza Core,2025-04-06 03:26:49.168526,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos16300169/,Maguwoharjo,Yogyakarta,5.0,45.0,8045454.545454546,14750000.0,0.5454545454545454,30,0.08333333333333333,0.6666666666666666,0.18970046857717232,0.18970046857717232,medium,13,0
"Rumah SHM - Sertifikat Hak Milik di GG Ranusimedjo, Kusumanegara, Umbulharjo",15000000000.0,5.0,5.0,1,100.0,105.0,"Rumah, Dekat Sekolah",Ilham Aliky Martak,2025-04-08 14:00:25.168548,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos16216715/,Umbulharjo,Yogyakarta,10.0,90.0,150000000.0,142857142.85714287,1.05,28,0.09523809523809523,1.0,0.365828945706685,0.365828945706685,very_high,26,0
Dijual Homestay Aktif Full Furnish Dalam Perumahan,25000000000.0,3.0,4.0,1,136.0,150.0,"Rumah, Full Furnished, Dekat Pusat Perbelanjaan",Rita Dwi S,2025-04-06 03:26:49.168590,"Sleman, Yogyakarta",/properti/yogyakarta/hos16056307/,Sleman,Yogyakarta,7.0,63.0,183823529.4117647,166666666.66666666,1.1029411764705883,30,0.04666666666666667,1.3333333333333333,0.49999999999999967,0.49999999999999967,very_high,24,0
"Rumah 1 lantai di dekat Alun-alun Kidul, Taman Sari dan Kraton di tengah kota",35000000000.0,4.0,3.0,1,339.0,200.0,"Rumah, Dekat Tempat Wisata",A Caecilia Dwi Rahayuningsih LJ Hooker,2025-04-06 03:26:49.168609,"Kraton, Yogyakarta",/properti/yogyakarta/hos4048349/,Kraton,Yogyakarta,7.0,63.0,103244837.75811209,175000000.0,0.5899705014749262,30,0.035,0.75,0.5,0.5,medium,11,0
Rumah Bagus Dekat Tugu Jogja Dan Perkantoran Jl. Pakuningratan,4000000000.0,4.0,4.0,1,224.0,350.0,"Rumah, Dekat Sekolah",Vien Siswantoro,2025-05-05 14:00:25.168622,"Jetis, Yogyakarta",/properti/yogyakarta/hos15994665/,Jetis,Yogyakarta,8.0,72.0,17857142.85714286,11428571.42857143,1.5625,1,0.022857142857142857,1.0,0.6456762984054049,0.6456762984054049,very_high,8,0
Dijual Rumah Dalam Perumahan Di Jalan Jongke Kidul Mlati Sleman,950000000.0,2.0,1.0,1,126.0,64.0,Rumah,Rita Dwi S,2025-04-06 03:26:49.168643,"Sleman, Yogyakarta",/properti/yogyakarta/hos15927459/,Sleman,Yogyakarta,3.0,27.0,7539682.53968254,14843750.0,0.5079365079365079,30,0.046875,0.5,0.24287021714252394,0.24287021714252394,medium,24,0
Rumah Dalam Perum Siap Huni,885000000.0,3.0,2.0,1,116.0,116.0,"Rumah, Siap Huni",Rita Dwi S,2025-04-06 03:26:49.168645,"Sleman, Yogyakarta",/properti/yogyakarta/hos15927333/,Sleman,Yogyakarta,5.0,45.0,7629310.344827586,7629310.344827586,1.0,30,0.04310344827586207,0.6666666666666666,0.47058665994155696,0.47058665994155696,high,24,0
Dijual Rumah Luas Dekat Masjid Suciati Gito Gati Sleman,16000000000.0,4.0,2.0,1,202.0,150.0,"Rumah, Dekat Tempat Ibadah",Rita Dwi S,2025-04-06 03:26:49.168648,"Sleman, Yogyakarta",/properti/yogyakarta/hos15928570/,Sleman,Yogyakarta,6.0,54.0,79207920.79207921,106666666.66666667,0.7425742574257426,30,0.04,0.5,0.49999999999999967,0.49999999999999967,high,24,0
"Turun Harga Rumah 2 Lantai Citragrand Mutiara Gamping Sleman, Furnish Siap Huni",22000000000.0,3.0,2.0,1,223.0,200.0,"Rumah, Full Furnished, Siap Huni, Dekat Sekolah",Quin Maria,2025-04-29 14:00:25.168741,"Sleman, Yogyakarta",/properti/yogyakarta/hos14049959/,Sleman,Yogyakarta,5.0,45.0,98654708.52017938,110000000.0,0.8968609865470852,7,0.025,0.6666666666666666,0.5000000000000001,0.5000000000000001,high,24,0
Rumah Siap Huni 2 Lantai Bagus Modern 7 Menit Dari Kampus Upn,18000000000.0,3.0,2.0,1,120.0,180.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Siska Core,2025-04-06 03:26:49.168811,"Sleman, Yogyakarta",/properti/yogyakarta/hos15359091/,Sleman,Yogyakarta,5.0,45.0,150000000.0,100000000.0,1.5,30,0.027777777777777776,0.6666666666666666,0.5000000000000001,0.5000000000000001,very_high,24,0
Jual Rumah Di Kotagede Yogyakarta,700000000.0,2.0,2.0,1,67.0,40.0,"Rumah, Dekat Sekolah",Andyanto kurniawan,2025-04-15 14:00:25.169025,"Kotagede, Yogyakarta",/properti/yogyakarta/hos14381367/,Kotagede,Yogyakarta,4.0,36.0,10447761.19402985,17500000.0,0.5970149253731343,21,0.1,1.0,0.16097972341249459,0.16097972341249459,medium,10,0
Jual Rumah di Suryodiningratan Yogyakarta,165000000000.0,4.0,2.0,1,198.0,150.0,Rumah,Andyanto kurniawan,2025-04-06 03:26:49.169041,"Mantrijeron, Yogyakarta",/properti/yogyakarta/hos14377477/,Mantrijeron,Yogyakarta,6.0,54.0,833333333.3333334,1100000000.0,0.7575757575757576,30,0.04,0.5,0.49999999999999967,0.49999999999999967,high,14,0
Rumah Siap Huni Tepi Jalan Aspal Barat Titik Nol Dkt Wirobrajan,16000000000.0,4.0,2.0,1,109.0,200.0,"Rumah, Siap Huni",Sandi Rifana,2025-04-22 14:00:25.169046,"Wirobrajan, Yogyakarta",/properti/yogyakarta/hos14317778/,Wirobrajan,Yogyakarta,6.0,54.0,146788990.82568806,80000000.0,1.834862385321101,14,0.03,0.5,0.5000000000000001,0.5000000000000001,very_high,27,0
Rumah Siap Huni Style Modern 9 Menit Ke Sleman City Hall,14000000000.0,3.0,1.0,1,100.0,198.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Siska Core,2025-04-06 03:26:49.169112,"Sleman, Yogyakarta",/properti/yogyakarta/hos13995667/,Sleman,Yogyakarta,4.0,36.0,140000000.0,70707070.70707071,1.98,30,0.020202020202020204,0.3333333333333333,0.5000000000000001,0.5000000000000001,very_high,24,0
Rumah Siap Huni Mewah Fasum Kolam Renang Dekat Kids Fun Pusat,18000000000.0,4.0,4.0,1,128.0,200.0,"Rumah, Siap Huni, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",Siska Core,2025-04-06 03:26:49.169313,"Bantul, Yogyakarta",/properti/yogyakarta/hos12657762/,Bantul,Yogyakarta,8.0,72.0,140625000.0,90000000.0,1.5625,30,0.04,1.0,0.5,0.5,very_high,0,0
Rumah Bagus Semi Furnished SHM di Panembahan Yogyakarta,14000000000.0,4.0,2.0,1,243.0,200.0,"Rumah, Full Furnished, Dekat Tempat Wisata",Drs. Adji Darmanto S,2025-05-05 14:00:25.169513,"Kraton, Yogyakarta",/properti/yogyakarta/hos10926437/,Kraton,Yogyakarta,6.0,54.0,57613168.724279836,70000000.0,0.823045267489712,1,0.03,0.5,0.49999999999999994,0.49999999999999994,high,11,0
Rumah Jalan Tajem Maguwoharjo Depok Sleman,135000000000.0,3.0,3.0,1,142.0,125.0,"Rumah, Dekat Sekolah",Eka Lestari ERA iREA Jogja,2025-04-22 14:00:25.169518,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos10817295/,Maguwoharjo,Yogyakarta,6.0,54.0,950704225.3521127,1080000000.0,0.8802816901408451,14,0.048,1.0,0.4999999999999998,0.4999999999999998,high,13,0
Perumahan Mewah Premium Greenland Giwangan Investasi Yogyakarta,900000000.0,3.0,2.0,1,89.0,80.0,"Rumah, Siap Huni",Muhammad Rumi,2025-04-22 14:00:25.169555,"Bantul, Yogyakarta",/properti/yogyakarta/hos10104274/,Bantul,Yogyakarta,5.0,45.0,10112359.550561797,11250000.0,0.898876404494382,14,0.0625,0.6666666666666666,0.2529062404427255,0.2529062404427255,high,0,0
Rumah Minimalis Dekat Ugm Dan Sman 4 Jogja.,1000000000.0,4.0,2.0,1,89.0,125.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",DIAH ASIH T.H,2025-04-06 03:26:49.169594,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos9022991/,Tegalrejo,Yogyakarta,6.0,54.0,11235955.056179775,8000000.0,1.404494382022472,30,0.048,0.5,0.2529062404427255,0.2529062404427255,very_high,25,0
Rumah Cantik Murah di Banguntapan Bantul Dekat Ringroad Giwangan,489000000.0,2.0,1.0,1,72.0,43.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-05-04 14:00:25.169858,"Kotagede, Yogyakarta",/properti/yogyakarta/hos18096492/,Kotagede,Yogyakarta,3.0,27.0,6791666.666666667,11372093.023255814,0.5972222222222222,2,0.06976744186046512,0.5,0.16502944252336987,0.16502944252336987,medium,10,0
"Rumah Baru Unfurnished SHM di Dekat Jl. Kaliurang Km 7, Yogyakarta",895000000.0,2.0,1.0,1,84.0,48.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Landmark",Adha Maulana,2025-05-04 14:00:25.169870,"Kaliurang, Yogyakarta",/properti/yogyakarta/hos18095830/,Kaliurang,Yogyakarta,3.0,27.0,10654761.904761905,18645833.333333332,0.5714285714285714,2,0.0625,0.5,0.17537078276013843,0.17537078276013843,medium,9,0
"Rumah 2 Lantai Baru di Maguwoharjo, Yogyakarta",237000000000.0,3.0,3.0,1,129.0,126.0,Rumah,Mas Faridl Properti Jogja,2025-05-04 14:00:25.169894,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18095171/,Maguwoharjo,Yogyakarta,6.0,54.0,1837209302.3255813,1880952380.952381,0.9767441860465116,2,0.047619047619047616,1.0,0.5,0.5,high,13,0
Rumah 2Lt Murah di Banguntapan Bantul Dekat Ringroad Giwangan SHM,690000000.0,3.0,2.0,1,75.0,60.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-05-04 14:00:25.169904,"Kotagede, Yogyakarta",/properti/yogyakarta/hos18095065/,Kotagede,Yogyakarta,5.0,45.0,9200000.0,11500000.0,0.8,2,0.08333333333333333,0.6666666666666666,0.1815775994773382,0.1815775994773382,high,10,0
Rumah Tahap Finishing Strategis 650 Jt Dekat Bandara Adisucipto,650000000.0,3.0,2.0,1,116.0,60.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Augi,2025-05-04 14:00:25.169910,"Purwomartani, Yogyakarta",/properti/yogyakarta/hos18094944/,Purwomartani,Yogyakarta,5.0,45.0,5603448.275862069,10833333.333333334,0.5172413793103449,2,0.08333333333333333,0.6666666666666666,0.18528518682106046,0.18528518682106046,medium,21,0
Rumah Baru 400 Jutaan Tamanan Banguntapan,455000000.0,2.0,1.0,1,61.0,45.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Jogjarumahcom yogyakarta,2025-05-04 14:00:25.169915,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos18094860/,Umbulharjo,Yogyakarta,3.0,27.0,7459016.393442623,10111111.111111112,0.7377049180327869,2,0.06666666666666667,0.5,0.1603868280916841,0.1603868280916841,high,26,0
"Rumah Siap Huni, Strategis 400 Jtan Dekat Pabrik Sampoerna Berbah",470000000.0,3.0,1.0,1,86.0,50.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Tempat Wisata",Augi,2025-05-04 14:00:25.169934,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18093885/,Maguwoharjo,Yogyakarta,4.0,36.0,5465116.279069767,9400000.0,0.5813953488372093,2,0.08,0.3333333333333333,0.17717140122460484,0.17717140122460484,medium,13,0
Rumah Siap Huni 600 Jt an di Jl Berbah Sleman,650000000.0,3.0,2.0,1,116.0,60.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan",Kurnia,2025-05-04 14:00:25.169954,"Kotagede, Yogyakarta",/properti/yogyakarta/hos18093331/,Kotagede,Yogyakarta,5.0,45.0,5603448.275862069,10833333.333333334,0.5172413793103449,2,0.08333333333333333,0.6666666666666666,0.18528518682106046,0.18528518682106046,medium,10,0
Dijual Cepat Rumah 2 Lantai di Utara Bandara Adisutjipto Jogja,127000000000.0,3.0,2.0,1,110.0,114.0,"Rumah, Dekat Akses Transportasi, Dekat Tempat Ibadah",Arif Faiza,2025-05-04 14:00:25.169972,"Gondomanan, Yogyakarta",/properti/yogyakarta/hos18092738/,Gondomanan,Yogyakarta,5.0,45.0,1154545454.5454545,1114035087.7192984,1.0363636363636364,2,0.043859649122807015,0.6666666666666666,0.4356227188480291,0.4356227188480291,very_high,7,0
Murah Rumah Strategis Dan Nyaman Diutara Pemda Slema,495000000.0,2.0,1.0,1,112.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Hanan,2025-05-04 14:00:25.169974,"Sleman, Yogyakarta",/properti/yogyakarta/hos18092702/,Sleman,Yogyakarta,3.0,27.0,4419642.857142857,13750000.0,0.32142857142857145,2,0.08333333333333333,0.5,0.17820953913132745,0.17820953913132745,low,24,0
"Rumah Murah Strategis di Berbah Dekat Ambarukmo Plaza,nologaten",594000000.0,2.0,1.0,1,89.0,40.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-05-04 14:00:25.170028,"Nologaten, Yogyakarta",/properti/yogyakarta/hos18091008/,Nologaten,Yogyakarta,3.0,27.0,6674157.303370787,14850000.0,0.449438202247191,2,0.075,0.5,0.1799105630768371,0.1799105630768371,low,18,0
Rumah Siap Huni di Banguntapan Bantul Dekat Ringroad Kotagede Kpr,489000000.0,2.0,1.0,1,72.0,43.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-05-04 14:00:25.170034,"Kotagede, Yogyakarta",/properti/yogyakarta/hos18090919/,Kotagede,Yogyakarta,3.0,27.0,6791666.666666667,11372093.023255814,0.5972222222222222,2,0.06976744186046512,0.5,0.16502944252336987,0.16502944252336987,medium,10,0
"Sale 99, Rumah Joglo Murah 400 Jt An Di Prambanan, SHM Pbg.",450000000.0,2.0,1.0,1,75.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Yunna ciptanugraha,2025-05-04 14:00:25.170041,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18090729/,Maguwoharjo,Yogyakarta,3.0,27.0,6000000.0,12500000.0,0.48,2,0.08333333333333333,0.5,0.1675361751912766,0.1675361751912766,low,13,0
Rumah 2 Lantai Konsep Italian Luxury Modern di Yogya Selatan,700000000.0,3.0,2.0,1,84.0,65.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Ikke Setianee GP Realty GP Realty,2025-05-04 14:00:25.170050,"Sleman, Yogyakarta",/properti/yogyakarta/hos18090455/,Sleman,Yogyakarta,5.0,45.0,8333333.333333333,10769230.76923077,0.7738095238095238,2,0.07692307692307693,0.6666666666666666,0.22271545386489564,0.22271545386489564,high,24,0
"Khusus Hari Ini, Spesial Promo 99. Rumah Cantik Model Joglo Hanya 200 Jt An",275000000.0,2.0,1.0,1,70.0,36.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Tempat Ibadah",Yunna ciptanugraha,2025-05-04 14:00:25.170052,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18090397/,Maguwoharjo,Yogyakarta,3.0,27.0,3928571.4285714286,7638888.888888889,0.5142857142857142,2,0.08333333333333333,0.5,0.16338975379876605,0.16338975379876605,medium,13,0
Spesial Promo Dp 0 Termurah Dekat Jalan Raya Provinsi,400000000.0,2.0,1.0,1,80.0,36.0,"Rumah, DP 0%",Ikke Setianee GP Realty GP Realty,2025-05-04 14:00:25.170057,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos18090307/,Umbulharjo,Yogyakarta,3.0,27.0,5000000.0,11111111.111111112,0.45,2,0.08333333333333333,0.5,0.17183297431384945,0.17183297431384945,low,26,0
Rumah Second Tanah Luas Shm 3 Menit Dari Isi,800000000.0,3.0,2.0,1,154.0,60.0,"Rumah, Dekat Pusat Perbelanjaan, Dekat Sekolah, Dekat Fasilitas Kesehatan",Lisa Wastu,2025-04-29 14:00:25.170131,"Bantul, Yogyakarta",/properti/yogyakarta/hos18035587/,Bantul,Yogyakarta,5.0,45.0,5194805.194805195,13333333.333333334,0.38961038961038963,7,0.08333333333333333,0.6666666666666666,0.18528518682106046,0.18528518682106046,low,0,0
"Rumah Full Furnished Di Utara Maguwoharjo, Sleman",145000000000.0,3.0,2.0,1,100.0,85.0,"Rumah, Full Furnished, Dekat Sekolah, Dekat Tempat Wisata",Andy Wastu,2025-04-29 14:00:25.170151,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos18034839/,Maguwoharjo,Yogyakarta,5.0,45.0,1450000000.0,1705882352.9411764,0.85,7,0.058823529411764705,0.6666666666666666,0.365828945706685,0.365828945706685,high,13,0
"Rumah 2 Lantai, Cantik, Mewah, 5 Menit Ke Bandara Adisutjipto",145000000000.0,3.0,3.0,1,110.0,129.0,"Rumah, Dekat Akses Transportasi, Dekat Sekolah, Dekat Fasilitas Kesehatan",Arif Faiza,2025-04-29 14:00:25.170166,"Danurejan, Yogyakarta",/properti/yogyakarta/hos18017523/,Danurejan,Yogyakarta,6.0,54.0,1318181818.1818182,1124031007.7519379,1.1727272727272726,7,0.046511627906976744,1.0,0.4356227188480291,0.4356227188480291,very_high,3,0
"Rumah 2 Lantai Strategis di Jogja, 5 Menit Ke Bandara Adisutjipto",145000000000.0,3.0,3.0,1,110.0,129.0,"Rumah, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan, Dekat Tempat Ibadah",Arif Faiza,2025-04-29 14:00:25.170176,"Kraton, Yogyakarta",/properti/yogyakarta/hos18028508/,Kraton,Yogyakarta,6.0,54.0,1318181818.1818182,1124031007.7519379,1.1727272727272726,7,0.046511627906976744,1.0,0.4356227188480291,0.4356227188480291,very_high,11,0
Rumah Modern Strategis Harga 500 Jtan di Dekat Rs Bhayangkara,545000000.0,3.0,2.0,1,97.0,55.0,"Rumah, Dekat Akses Transportasi, Dekat Pusat Perbelanjaan, Dekat Sekolah",Augi,2025-04-29 14:00:25.170216,"Purwomartani, Yogyakarta",/properti/yogyakarta/hos18033922/,Purwomartani,Yogyakarta,5.0,45.0,5618556.701030928,9909090.909090908,0.5670103092783505,7,0.09090909090909091,0.6666666666666666,0.19499819781373687,0.19499819781373687,medium,21,0
Rumah Modern Siap Huni di Banguntapan Dekat Ringroad Giwangan SHM,490000000.0,2.0,1.0,1,72.0,43.0,"Rumah, Siap Huni, Dekat Akses Transportasi, Dekat Fasilitas Kesehatan",Andri KIMahouse,2025-04-29 14:00:25.170253,"Kotagede, Yogyakarta",/properti/yogyakarta/hos18032034/,Kotagede,Yogyakarta,3.0,27.0,6805555.555555556,11395348.837209303,0.5972222222222222,7,0.06976744186046512,0.5,0.16502944252336987,0.16502944252336987,medium,10,0
"Dijual Rumah Hook, New, Siap Huni Dekat Smki Jogja",2000000000.0,3.0,2.0,1,100.0,170.0,"Rumah, Full Furnished, Siap Huni",VIVA INDCO,2025-04-29 14:00:25.170259,"Mantrijeron, Yogyakarta",/properti/yogyakarta/hos18031321/,Mantrijeron,Yogyakarta,5.0,45.0,20000000.0,11764705.88235294,1.7,7,0.029411764705882353,0.6666666666666666,0.4794608888947611,0.4794608888947611,very_high,14,0
Rumah Siap Huni Warungboto Jogja Kota Umbulharjo Yogyakarta Shm,875000000.0,3.0,1.0,1,90.0,64.0,"Rumah, Siap Huni, Dekat Sekolah, Dekat Fasilitas Kesehatan",Anindya Dewangga,2025-04-29 14:00:25.170264,"Umbulharjo, Yogyakarta",/properti/yogyakarta/hos17935729/,Umbulharjo,Yogyakarta,4.0,36.0,9722222.222222222,13671875.0,0.7111111111111111,7,0.0625,0.3333333333333333,0.24287021714252394,0.24287021714252394,high,26,0
Rumah Siap Huni Mangku Jalan Di Godean Sleman Mulai 450 Juta,450000000.0,2.0,1.0,1,83.0,50.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",DINA,2025-04-29 14:00:25.170291,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos18030309/,Tegalrejo,Yogyakarta,3.0,27.0,5421686.746987952,9000000.0,0.6024096385542169,7,0.06,0.5,0.17447829596489797,0.17447829596489797,medium,25,0
"Rumah Siap Huni Desain Elegant, 400 Jtan Dekat Jl Godean Km 11",450000000.0,2.0,1.0,1,83.0,50.0,"Rumah, Siap Huni, Dekat Pusat Perbelanjaan, Dekat Sekolah",Augi,2025-04-29 14:00:25.170292,"Jetis, Yogyakarta",/properti/yogyakarta/hos18030246/,Jetis,Yogyakarta,3.0,27.0,5421686.746987952,9000000.0,0.6024096385542169,7,0.06,0.5,0.17447829596489797,0.17447829596489797,medium,8,0
"Jual Rumah Type 45 di Balecatur Sleman, Siap Bangun",450000000.0,2.0,1.0,1,95.0,45.0,Rumah,VIVA INDCO,2025-04-29 14:00:25.170332,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos17525764/,Tegalrejo,Yogyakarta,3.0,27.0,4736842.105263158,10000000.0,0.47368421052631576,7,0.06666666666666667,0.5,0.18552332127061288,0.18552332127061288,low,25,0
"Rumah Dekat Masjid, Dijual Murah di Maguwoharjo Jogja",13000000000.0,3.0,3.0,1,116.0,130.0,"Rumah, Dekat Sekolah, Dekat Fasilitas Kesehatan, Dekat Tempat Wisata",VIVA INDCO,2025-04-29 14:00:25.170342,"Maguwoharjo, Yogyakarta",/properti/yogyakarta/hos17964385/,Maguwoharjo,Yogyakarta,6.0,54.0,112068965.51724137,100000000.0,1.1206896551724137,7,0.046153846153846156,1.0,0.47058665994155696,0.47058665994155696,very_high,13,0
"Rumah Cantik Dan Asri di Jatimulyo, Tegalrejo di Pusat Kota, Lokasi Strategis Dekat Tugu Dan Ugm",28000000000.0,4.0,2.0,1,351.0,170.0,"Rumah, Dekat Sekolah",A Caecilia Dwi Rahayuningsih LJ Hooker,2025-04-29 14:00:25.170345,"Tegalrejo, Yogyakarta",/properti/yogyakarta/hos17397623/,Tegalrejo,Yogyakarta,6.0,54.0,79772079.77207977,164705882.3529412,0.4843304843304843,7,0.03529411764705882,0.5,0.5,0.5,low,25,0
